customer_id,transaction_date,transaction_value
C100914,2025-01-04,21.55
C101091,2025-03-23,16.78
C101301,2023-08-26,7.77
C100479,2023-02-06,134.99
C100954,2023-04-19,1.23
C100964,2023-12-14,21.91
C101060,2023-08-04,16.71
C101839,2025-09-03,104.63
C101346,2023-09-23,84.79
C101077,2023-01-22,2.61
C101848,2024-12-22,131.84
C101734,2025-01-05,46.98
C100181,2025-05-05,137.04
C100340,2024-09-27,20.79
C100409,2023-04-11,114.04
C101209,2025-07-26,27.82
C100679,2025-04-20,10.16
C101318,2025-08-09,24.88
C100180,2025-03-05,13.36
C101314,2024-12-13,16.17
C101009,2025-04-17,54.81
C100764,2024-03-02,17.83
C101534,2025-06-12,36.33
C100634,2025-04-03,40.26
C100155,2023-10-24,18.54
C100910,2025-03-07,66.66
C101579,2025-10-16,18.2
C100041,2025-10-18,34.88
C101319,2024-12-17,39.64
C101362,2023-03-29,37.44
C100140,2023-02-26,180.74
C101512,2025-04-22,7.23
C100586,2023-05-14,4.24
C100286,2024-05-24,92.56
C101688,2025-05-28,11.78
C100186,2023-08-15,23.98
C100091,2025-05-13,65.19
C101697,2025-02-08,44.76
C100256,2023-06-05,45.54
C100203,2024-06-29,103.42
C100325,2023-04-15,65.19
C101398,2024-11-01,71.19
C101408,2024-01-04,16.94
C100529,2024-07-22,16.93
C101508,2023-05-26,61.24
C101488,2023-09-22,20.68
C100895,2024-10-05,7.81
C101994,2023-06-29,52.52
C100886,2024-11-18,65.79
C100469,2025-03-04,1.72
C100472,2024-07-15,7.8
C101361,2024-11-22,6.02
C100893,2023-06-25,102.14
C101016,2024-04-26,121.28
C100084,2025-04-14,47.75
C101509,2025-03-09,102.59
C100966,2025-06-09,72.05
C101027,2025-10-20,91.15
C101761,2023-02-04,4.37
C100912,2023-09-13,141.97
C101357,2024-01-08,21.38
C101797,2023-12-23,37.26
C101585,2023-09-21,14.82
C100865,2025-03-27,51.33
C100842,2023-07-12,1.0
C101457,2023-06-11,27.15
C101549,2024-11-30,16.32
C100040,2024-08-29,25.46
C100093,2024-02-16,80.49
C100456,2024-05-16,29.92
C100515,2023-06-06,15.69
C100935,2025-10-19,15.01
C101869,2024-11-20,30.22
C101020,2025-08-14,18.59
C101970,2023-10-23,150.57
C100819,2024-02-10,36.16
C101465,2025-09-01,71.67
C100643,2024-11-22,25.85
C101826,2025-02-02,116.22
C100313,2025-04-25,27.04
C101176,2024-08-21,193.33
C101464,2024-10-22,94.63
C101903,2023-01-28,17.29
C100475,2024-06-16,41.36
C100566,2024-03-31,33.1
C101192,2023-11-08,14.64
C101715,2025-07-18,20.86
C100338,2023-06-13,172.14
C100682,2024-02-10,15.84
C100002,2025-07-21,14.97
C101851,2024-07-02,1.0
C100225,2025-09-27,51.87
C100351,2023-08-31,110.25
C100689,2024-03-14,38.01
C101610,2024-09-10,21.23
C101506,2023-04-06,18.63
C100055,2024-07-18,4.55
C101700,2024-04-15,65.26
C100940,2024-03-31,30.37
C100078,2024-07-14,13.19
C101304,2024-02-19,119.19
C101959,2023-07-30,86.48
C100998,2024-06-05,19.0
C101479,2023-07-29,96.66
C100532,2025-03-25,11.31
C101589,2023-05-23,36.0
C101130,2023-08-18,18.05
C100441,2024-08-22,29.25
C100079,2025-01-12,43.18
C100552,2023-12-22,99.17
C100701,2024-04-24,109.61
C101356,2025-06-21,17.55
C100204,2024-08-15,59.11
C101430,2025-10-19,21.95
C101600,2023-08-16,111.75
C101379,2023-01-04,39.79
C101512,2025-01-31,17.04
C101974,2023-09-17,60.81
C100831,2024-11-09,3.56
C101356,2024-03-25,41.43
C100953,2025-01-06,11.39
C100697,2023-12-27,3.27
C100252,2025-08-13,42.86
C101955,2024-09-22,88.2
C100139,2023-07-29,44.72
C100968,2025-03-16,5.97
C100514,2024-01-11,46.01
C101372,2024-07-31,22.93
C101884,2024-10-23,37.4
C101228,2025-04-23,11.53
C100307,2025-03-03,81.27
C101952,2023-01-21,50.89
C101455,2024-06-13,21.31
C100024,2024-06-20,49.63
C101012,2024-10-04,57.79
C101299,2024-09-04,105.05
C100052,2024-05-06,49.38
C100890,2024-08-30,22.19
C100908,2023-01-17,14.47
C101278,2025-01-23,2.38
C101599,2023-05-13,33.72
C101995,2023-03-18,91.7
C100435,2025-07-10,8.98
C101215,2025-09-09,44.54
C100688,2023-07-08,56.83
C100097,2023-05-17,4.2
C101019,2023-06-25,225.83
C101456,2023-09-17,121.33
C100543,2024-12-17,14.86
C101140,2023-10-10,79.92
C100045,2024-07-09,50.18
C101505,2024-08-25,100.49
C100710,2025-08-17,44.11
C100350,2023-07-07,42.66
C100284,2023-10-04,85.65
C101874,2023-04-14,29.57
C100509,2025-08-06,88.28
C101277,2023-05-03,256.66
C100538,2024-05-22,46.98
C101698,2025-03-24,34.31
C100184,2025-08-19,85.39
C100230,2025-03-05,24.97
C101882,2024-09-06,9.23
C101690,2023-07-20,112.03
C101478,2023-05-06,9.3
C101038,2025-01-14,33.55
C100605,2023-07-19,47.46
C101126,2024-03-18,1.01
C100724,2024-06-30,7.21
C101052,2024-10-04,7.86
C100076,2023-09-20,164.74
C100129,2024-01-24,20.58
C101229,2024-08-30,108.52
C100003,2025-04-02,3.87
C101661,2024-08-08,27.59
C101987,2024-12-30,64.11
C100131,2024-06-18,186.51
C100031,2024-09-25,23.02
C100068,2024-01-04,44.94
C101467,2025-08-26,4.28
C100361,2025-09-29,8.63
C101206,2023-03-04,27.51
C101329,2024-10-12,107.41
C100504,2023-07-08,3.35
C101417,2023-06-22,6.93
C100580,2024-10-01,51.7
C100795,2024-07-25,41.7
C101272,2024-12-29,46.06
C100081,2024-04-03,45.89
C101379,2023-10-10,51.97
C101496,2024-12-15,81.31
C100465,2025-01-03,9.39
C101000,2023-10-27,67.86
C100305,2024-10-03,2.8
C100284,2024-09-02,5.68
C100094,2025-02-03,11.31
C100890,2023-05-03,11.89
C101215,2023-08-12,111.82
C101861,2025-09-22,85.17
C101941,2023-03-12,24.21
C101231,2025-05-22,30.35
C101716,2024-10-02,198.71
C100015,2023-06-10,14.4
C100452,2024-07-20,54.08
C101482,2025-02-25,170.83
C100252,2023-01-17,165.78
C100013,2024-06-08,34.81
C101014,2023-08-12,40.81
C101492,2025-03-27,23.22
C100469,2025-08-30,4.08
C100135,2023-05-31,1.0
C101121,2024-01-12,2.27
C100975,2023-04-19,79.75
C100288,2024-06-02,8.87
C101579,2025-08-13,5.71
C100926,2023-12-29,1.47
C100000,2024-12-26,1.04
C101150,2025-02-05,82.54
C100885,2025-01-09,19.8
C101303,2025-08-03,2.79
C101848,2025-09-12,46.72
C100406,2023-02-23,57.84
C101254,2024-10-09,147.22
C101965,2023-03-21,84.15
C100460,2025-06-17,11.26
C101593,2023-04-14,51.66
C101901,2024-10-31,126.59
C101522,2023-06-16,58.37
C101397,2024-07-20,13.63
C100558,2024-12-25,44.3
C100032,2023-05-03,110.6
C100115,2024-03-05,69.55
C100518,2023-08-30,7.41
C101764,2024-04-29,24.49
C100303,2023-04-15,26.42
C101274,2024-11-04,20.13
C100800,2025-03-17,128.51
C100899,2023-04-22,23.32
C101396,2023-01-14,10.02
C101196,2024-01-13,21.66
C101685,2023-01-12,5.68
C101742,2024-02-09,62.25
C101459,2024-10-02,19.24
C101209,2024-12-14,61.41
C100614,2025-10-04,54.74
C101568,2024-11-26,12.03
C100563,2023-12-25,127.38
C101227,2024-03-30,87.59
C100085,2024-07-02,12.12
C101982,2025-10-19,24.84
C101996,2024-11-18,10.91
C100016,2024-10-03,34.97
C100965,2023-04-05,42.83
C101807,2025-07-02,66.76
C101989,2025-04-12,47.06
C101957,2023-04-06,77.0
C101792,2024-07-27,14.02
C101245,2025-02-17,103.07
C100259,2023-10-16,10.19
C100276,2023-04-04,70.66
C101654,2024-03-24,97.22
C101493,2023-08-17,31.8
C100476,2025-08-29,3.56
C100078,2024-02-05,45.13
C101107,2023-03-21,48.13
C100439,2025-05-24,13.85
C100661,2023-08-14,90.51
C100835,2025-08-18,9.04
C101268,2025-01-29,108.97
C100887,2025-06-18,5.69
C100139,2025-08-22,35.35
C100923,2025-08-08,20.31
C100537,2024-08-26,78.0
C100153,2024-12-24,27.9
C101254,2024-08-01,24.76
C101244,2023-05-03,34.77
C100502,2024-10-02,75.67
C100545,2024-03-02,65.16
C100848,2025-01-21,47.11
C101810,2024-03-05,71.59
C100954,2023-10-12,34.02
C100764,2023-02-19,68.18
C100238,2023-11-15,34.99
C100534,2023-09-19,35.33
C101955,2025-08-05,4.61
C100964,2023-03-29,92.41
C101998,2024-03-19,147.42
C101432,2025-08-31,63.44
C100117,2025-05-29,124.23
C101283,2023-08-04,13.26
C100453,2023-07-24,13.19
C101438,2023-11-29,27.14
C100293,2025-09-16,20.89
C101636,2024-05-12,11.56
C100533,2023-04-10,21.63
C100136,2025-03-23,119.24
C101071,2025-05-11,86.96
C100830,2025-02-01,44.7
C100248,2023-03-29,28.66
C100616,2024-03-12,145.79
C100937,2025-10-19,1.55
C100606,2024-11-03,96.53
C100143,2024-05-23,23.94
C101678,2023-06-23,6.97
C101671,2024-02-23,28.45
C100432,2024-06-15,46.54
C100561,2024-08-02,18.75
C100835,2024-11-03,78.29
C101680,2023-10-16,44.6
C100458,2025-05-17,65.89
C100466,2024-01-05,31.28
C101631,2024-08-25,70.02
C100269,2024-12-20,1.0
C101932,2025-06-21,27.74
C100160,2024-01-20,81.43
C101487,2023-01-10,46.16
C100425,2023-11-28,7.32
C101295,2025-08-21,25.2
C100496,2025-07-04,53.05
C100005,2025-06-12,81.4
C100950,2025-04-09,10.3
C101877,2023-06-10,6.2
C101244,2023-08-31,2.97
C100499,2024-10-13,18.1
C101381,2024-06-16,8.82
C101683,2023-06-30,82.07
C101692,2025-08-21,53.56
C101531,2024-06-22,1.86
C101602,2023-02-21,108.2
C101119,2025-08-29,1.0
C101951,2024-12-25,154.64
C101299,2024-12-18,61.17
C101176,2024-08-09,148.84
C101851,2024-01-13,56.2
C101531,2023-03-01,6.01
C100360,2024-07-12,16.67
C100745,2025-10-06,121.03
C100791,2025-06-03,22.31
C101279,2024-08-22,86.02
C101713,2025-08-11,15.84
C100712,2025-01-07,29.18
C101210,2024-02-17,1.29
C100102,2024-06-09,82.1
C100710,2025-03-03,2.67
C101072,2023-07-30,31.79
C100350,2023-07-07,22.71
C100925,2023-03-10,10.46
C101786,2023-10-28,100.72
C100676,2025-03-27,26.64
C101175,2024-09-01,22.39
C100411,2023-07-08,71.02
C101295,2023-11-27,25.02
C101156,2023-01-29,11.15
C101301,2025-07-27,145.66
C100152,2023-03-06,30.71
C101079,2024-03-17,56.62
C100184,2024-08-05,17.57
C101859,2024-10-08,63.51
C101020,2023-10-25,18.29
C100040,2023-05-25,9.7
C100752,2024-04-22,50.62
C101471,2025-08-30,53.05
C101352,2024-08-26,23.8
C100354,2025-02-28,5.49
C100083,2023-03-01,59.38
C100210,2024-10-07,88.2
C101353,2025-08-28,5.48
C100792,2023-05-05,16.53
C101680,2023-08-27,29.35
C101532,2025-06-01,12.31
C100803,2024-07-10,24.19
C100146,2025-08-26,51.32
C100673,2024-11-08,94.17
C101764,2024-06-12,46.58
C100307,2024-12-21,25.75
C100165,2024-02-26,6.97
C101414,2025-08-27,24.62
C101857,2023-03-14,57.45
C100791,2025-04-10,43.91
C101456,2024-10-16,11.93
C100043,2023-07-03,52.88
C101392,2023-05-19,17.83
C101459,2025-10-02,53.96
C101254,2025-07-19,133.78
C101653,2024-10-08,135.95
C100356,2024-04-12,9.36
C101477,2023-05-29,10.86
C100591,2023-01-05,103.44
C101872,2025-04-23,2.39
C100555,2024-03-10,60.64
C101677,2024-01-30,20.34
C101850,2023-11-30,5.74
C100406,2024-01-21,22.56
C101847,2024-06-22,163.09
C100760,2024-05-03,100.65
C100421,2023-05-14,11.1
C101288,2023-03-07,10.27
C100082,2023-06-27,59.36
C101785,2024-10-10,54.55
C100710,2023-01-09,89.67
C100366,2025-04-25,33.2
C100555,2024-03-28,3.39
C100634,2023-07-03,43.97
C101417,2025-03-16,1.0
C100388,2025-08-22,118.19
C100054,2023-08-14,10.32
C101001,2025-05-13,247.84
C100252,2024-05-12,121.98
C100316,2024-06-01,222.71
C100478,2025-01-01,66.58
C100354,2025-09-13,110.46
C101056,2024-09-27,54.63
C100636,2024-07-26,2.91
C101358,2024-09-07,83.56
C100191,2024-02-07,5.28
C101891,2024-07-25,14.64
C100583,2023-05-16,25.13
C100902,2025-10-16,5.89
C101732,2025-07-11,10.83
C100235,2023-11-12,13.8
C101885,2024-09-04,61.58
C100319,2024-09-10,17.76
C100356,2023-05-15,72.66
C100047,2023-06-20,66.98
C101363,2025-04-23,39.99
C101618,2023-02-10,119.54
C100773,2024-03-05,2.27
C100749,2024-02-16,79.37
C100596,2025-04-20,271.41
C101284,2025-06-21,11.1
C100449,2024-05-31,31.21
C101417,2023-03-18,7.38
C101661,2024-08-16,34.04
C101178,2023-04-22,57.63
C101300,2025-07-31,54.5
C100784,2024-05-27,96.35
C100589,2025-06-11,1.0
C100794,2025-06-24,138.27
C100608,2025-02-01,37.55
C100142,2024-07-12,61.78
C101052,2025-03-21,164.01
C101311,2023-12-17,11.96
C100138,2024-08-19,28.69
C101377,2023-10-26,82.88
C101395,2023-09-02,1.22
C101367,2025-05-09,23.32
C101868,2024-11-21,35.2
C100740,2024-05-23,102.14
C101951,2025-05-23,7.26
C101312,2023-11-08,21.23
C101556,2023-02-14,73.57
C101079,2023-11-17,12.98
C100243,2023-02-20,14.86
C100188,2023-02-12,27.17
C101701,2025-07-27,35.52
C100201,2023-04-07,89.05
C100285,2024-01-23,4.63
C100694,2023-01-17,3.33
C101832,2023-06-13,64.28
C101626,2025-08-12,35.31
C101462,2023-06-30,14.53
C100129,2024-06-12,15.57
C101051,2024-06-12,130.5
C100720,2024-12-12,46.14
C101130,2023-07-05,14.88
C101172,2025-07-08,13.82
C101883,2025-04-28,13.23
C101474,2025-07-23,76.41
C101291,2025-03-16,43.6
C101565,2025-09-02,43.71
C100365,2023-03-09,58.66
C101099,2025-04-20,117.03
C101445,2025-08-18,53.94
C101400,2023-04-10,68.26
C100282,2025-05-03,239.12
C101627,2024-05-29,97.06
C100408,2023-06-11,9.56
C100108,2023-02-04,18.12
C101042,2025-05-18,1.33
C101180,2025-09-22,53.21
C100265,2024-08-06,101.24
C100571,2025-05-03,6.48
C100931,2025-09-01,1.8
C101538,2024-11-07,32.24
C101572,2023-11-21,51.43
C100137,2023-01-13,1.0
C100335,2025-09-12,18.76
C100121,2023-05-14,78.15
C101050,2024-06-20,54.1
C101663,2024-02-02,115.58
C100203,2025-10-09,29.36
C100528,2025-09-19,32.49
C101295,2023-01-27,7.19
C100801,2023-11-25,10.89
C101120,2023-10-13,29.03
C100839,2024-01-19,67.22
C101127,2023-01-23,29.44
C100275,2024-04-15,4.0
C101174,2023-02-04,20.61
C101666,2023-10-26,7.96
C101078,2025-09-21,43.39
C101383,2023-03-22,3.61
C100119,2025-02-14,30.67
C100712,2024-01-26,73.35
C101767,2024-08-07,4.63
C101474,2024-08-21,118.14
C101835,2025-03-07,173.75
C101991,2025-03-18,96.12
C101491,2025-02-13,12.99
C101308,2024-11-24,22.8
C101081,2025-06-10,12.33
C101153,2024-06-19,36.59
C100664,2023-04-07,75.92
C100392,2024-05-17,14.9
C101780,2024-02-23,21.97
C101270,2025-05-14,2.64
C101232,2024-05-12,189.55
C101121,2024-12-11,41.21
C100649,2024-07-29,59.01
C100022,2023-03-28,215.77
C100938,2024-08-07,62.4
C100300,2023-12-28,64.13
C101829,2024-11-05,8.26
C100170,2025-07-08,48.73
C101676,2023-10-10,52.7
C100304,2025-01-31,64.25
C100558,2023-07-24,147.14
C101547,2023-09-22,12.94
C100656,2023-04-16,11.01
C100510,2023-11-21,56.53
C101172,2025-07-10,20.05
C101752,2023-04-21,4.95
C101021,2023-01-29,26.24
C100644,2023-07-17,22.01
C101519,2024-02-29,125.92
C101355,2024-05-04,3.19
C100262,2023-10-13,25.96
C100521,2024-09-03,27.92
C100040,2025-04-02,1.0
C101206,2023-05-11,15.04
C100300,2023-07-23,103.73
C101287,2023-12-09,1.38
C101939,2024-11-08,13.09
C100566,2024-06-04,34.24
C101795,2023-09-25,70.79
C101431,2023-05-07,15.69
C100642,2025-09-04,91.51
C101524,2024-04-22,70.85
C100080,2024-02-14,8.27
C100478,2025-04-21,11.44
C101275,2023-09-16,30.74
C101214,2023-02-18,2.35
C101679,2024-10-31,23.68
C101333,2024-06-25,77.41
C101983,2023-08-09,42.64
C101568,2024-11-14,99.0
C101088,2025-01-03,66.53
C100135,2024-06-26,13.85
C101827,2024-11-21,83.53
C101688,2024-10-13,2.2
C100964,2023-03-06,44.99
C101744,2025-01-31,40.93
C101104,2025-01-19,1.0
C101178,2024-10-26,83.1
C101029,2023-06-23,69.59
C100632,2024-11-04,125.57
C100444,2025-05-22,46.98
C100019,2025-08-12,97.74
C101140,2025-09-25,21.39
C100398,2024-12-11,2.03
C101032,2025-10-19,6.52
C100476,2024-02-13,43.37
C101342,2025-04-07,6.55
C101104,2025-05-06,36.01
C100797,2024-04-05,16.46
C100091,2025-06-28,51.9
C101980,2023-02-11,17.88
C100215,2023-09-09,22.17
C100665,2023-04-07,23.17
C100452,2023-11-27,32.82
C101303,2024-06-06,13.52
C100359,2023-09-20,10.56
C100752,2023-11-02,10.08
C100486,2025-08-17,2.82
C100976,2023-09-04,21.19
C100221,2023-10-20,66.33
C101288,2024-03-03,31.06
C100224,2023-08-25,113.84
C101827,2023-08-19,1.0
C101592,2025-01-10,40.44
C100624,2023-05-21,33.5
C101102,2024-06-15,39.67
C101259,2023-09-22,12.58
C100655,2023-11-28,12.42
C101729,2024-06-11,45.41
C100057,2025-03-10,5.66
C101974,2023-02-25,110.35
C101029,2023-08-05,68.37
C100867,2024-11-16,93.25
C101749,2023-07-27,43.83
C101228,2023-01-23,147.62
C100712,2024-12-25,2.05
C101791,2024-08-30,157.15
C101656,2025-05-12,82.5
C101179,2024-07-10,1.0
C101151,2023-04-28,15.98
C101961,2023-06-09,57.5
C100591,2024-08-27,16.13
C101696,2023-03-07,5.57
C101709,2024-08-05,75.16
C101917,2025-03-07,11.89
C100959,2025-09-22,19.19
C100788,2024-11-15,22.43
C101970,2024-08-11,26.2
C101028,2023-12-19,17.14
C100359,2025-04-06,4.13
C100826,2024-01-18,43.96
C100258,2024-03-03,105.08
C101967,2023-03-22,136.69
C101802,2023-11-20,12.65
C101760,2023-03-11,5.23
C101948,2024-07-07,29.36
C100050,2024-12-15,17.64
C101202,2025-03-05,73.08
C101698,2025-08-22,52.33
C100196,2024-11-19,15.78
C101915,2025-05-27,135.87
C101141,2025-03-14,59.78
C101734,2023-08-05,10.16
C100538,2024-09-01,19.64
C100049,2025-07-29,7.36
C101767,2025-06-30,83.33
C100446,2023-02-23,14.62
C101007,2023-07-21,107.81
C100603,2023-12-04,24.78
C101619,2025-09-12,29.77
C101406,2024-09-11,28.0
C100345,2023-03-04,26.67
C100967,2025-01-27,162.48
C101013,2023-08-11,1.0
C100619,2024-07-25,16.24
C100526,2024-01-27,136.33
C101382,2023-02-25,110.41
C101197,2024-05-25,116.91
C100619,2023-02-05,15.13
C101889,2025-04-17,99.16
C101685,2024-11-25,11.19
C101786,2024-12-08,18.73
C100902,2025-08-15,75.75
C100243,2024-09-04,106.39
C101304,2025-08-24,19.98
C100009,2024-06-26,13.84
C100181,2023-07-10,23.3
C100846,2024-02-06,78.88
C100758,2025-06-24,18.36
C100348,2025-05-07,15.39
C100314,2024-04-11,43.63
C100225,2024-02-25,11.77
C101093,2025-03-05,52.73
C100023,2024-08-20,163.74
C100071,2025-06-08,9.75
C100895,2023-11-25,20.32
C101101,2024-11-10,1.0
C101025,2023-04-14,80.39
C101738,2024-01-09,25.73
C100259,2023-04-10,63.73
C101277,2023-07-04,113.54
C101106,2024-04-06,37.97
C101428,2025-06-26,10.38
C101860,2025-04-28,11.97
C101078,2023-08-30,9.64
C100906,2024-06-04,7.65
C100717,2025-04-28,30.0
C100405,2023-05-04,60.79
C100980,2024-09-16,63.16
C100611,2023-06-03,12.83
C100194,2025-04-05,71.39
C101888,2024-05-25,45.86
C101580,2024-12-04,39.82
C101199,2024-09-24,45.89
C101334,2024-08-12,11.69
C101885,2023-03-21,54.93
C101945,2025-08-13,7.41
C101467,2024-08-06,35.39
C101827,2023-12-10,76.98
C100572,2025-05-19,26.73
C101194,2024-03-05,29.46
C100607,2025-07-23,69.5
C101793,2025-02-02,59.4
C101657,2024-07-01,1.0
C100710,2025-05-14,55.89
C100428,2024-03-04,62.61
C101717,2023-01-08,47.27
C100202,2024-06-11,4.44
C100871,2024-01-03,52.96
C100454,2025-08-14,3.96
C101815,2025-01-22,143.22
C100536,2023-03-23,96.72
C101900,2023-05-01,26.59
C101789,2024-10-10,50.72
C100450,2024-09-19,28.37
C100443,2025-04-29,29.33
C101672,2024-06-26,171.43
C101417,2025-01-25,7.48
C101596,2024-11-25,36.87
C101235,2024-02-20,28.56
C100897,2025-09-13,42.35
C101256,2025-01-10,45.5
C100629,2025-09-06,26.69
C100096,2023-12-09,76.83
C101937,2024-11-27,32.83
C100308,2023-05-05,213.2
C101758,2025-04-04,15.49
C100050,2025-06-02,93.07
C101151,2024-07-07,226.72
C100240,2023-05-16,10.95
C101033,2025-08-01,106.04
C100851,2023-08-30,70.04
C101039,2025-02-05,9.63
C101873,2023-08-19,65.48
C101178,2025-10-21,95.2
C100809,2023-11-05,54.11
C101472,2023-10-04,25.87
C101739,2024-05-09,30.28
C101483,2024-08-12,131.95
C101857,2024-08-05,36.08
C100011,2025-07-03,49.87
C101979,2025-05-12,16.24
C101985,2023-07-25,71.6
C101553,2025-04-25,21.93
C101628,2024-12-04,17.84
C101470,2024-10-06,1.0
C101233,2023-11-27,21.19
C101852,2024-10-27,22.66
C100304,2023-05-20,90.42
C100376,2024-06-10,52.58
C100189,2023-11-30,2.0
C100862,2025-04-23,16.34
C101062,2024-01-20,3.25
C101668,2025-06-28,103.63
C100189,2024-02-10,65.17
C101205,2023-02-08,13.53
C101822,2025-03-31,71.17
C100386,2023-08-28,15.29
C100381,2024-07-21,133.56
C101645,2024-02-03,15.02
C100471,2024-01-24,20.8
C101744,2024-03-07,9.84
C100414,2024-03-04,35.52
C100714,2025-01-03,24.77
C100623,2023-02-22,20.54
C101937,2025-10-13,27.59
C100312,2023-03-25,10.74
C100399,2025-10-01,15.62
C101568,2023-03-02,179.04
C100202,2024-07-16,23.9
C101940,2025-10-17,66.13
C101904,2025-07-28,14.24
C101785,2024-01-19,66.67
C101939,2023-08-02,47.44
C101023,2023-05-11,38.61
C100186,2024-12-01,37.92
C100119,2023-02-01,24.55
C100230,2024-02-22,108.74
C101903,2024-11-27,30.75
C101629,2025-04-23,166.13
C100676,2024-05-26,32.19
C101940,2023-05-03,1.65
C100716,2025-10-04,3.09
C100532,2025-01-10,4.44
C100884,2024-06-02,4.45
C100992,2023-05-24,2.33
C101446,2024-07-24,30.39
C101243,2024-04-04,11.87
C100615,2023-11-18,8.09
C100190,2024-12-06,6.41
C101301,2024-05-27,84.71
C100514,2024-01-25,85.34
C100548,2025-07-16,41.05
C100626,2023-09-23,31.56
C101624,2025-07-25,40.08
C100324,2023-10-07,6.25
C101281,2025-02-05,9.31
C100654,2025-03-01,3.34
C100898,2023-03-05,102.45
C100137,2024-11-09,6.31
C100121,2025-07-21,64.03
C100738,2024-12-25,10.71
C100959,2025-06-29,234.02
C101196,2024-01-14,212.23
C100829,2023-11-16,15.64
C100673,2024-10-23,40.76
C101748,2025-04-28,27.64
C100376,2025-09-22,28.82
C101955,2025-08-24,64.88
C101362,2024-05-26,17.23
C100768,2023-11-29,46.92
C101909,2024-06-27,53.45
C101801,2024-03-21,12.49
C100453,2025-05-26,1.62
C100545,2023-10-07,1.0
C101113,2025-01-28,35.69
C101043,2025-09-19,69.63
C100974,2023-06-03,24.26
C100487,2023-06-02,40.87
C100490,2023-11-08,5.75
C101043,2023-03-02,91.76
C101217,2023-03-18,19.18
C101528,2024-11-28,26.69
C100873,2024-06-11,26.07
C101572,2024-11-10,27.53
C100122,2025-04-28,72.31
C101614,2023-12-31,38.84
C100515,2024-10-25,34.92
C101873,2025-02-02,31.95
C101097,2025-03-28,6.34
C100008,2023-02-11,44.69
C101760,2023-03-29,84.65
C100513,2024-03-22,3.75
C100916,2024-11-30,2.39
C101443,2023-02-02,46.59
C100218,2025-09-29,9.98
C100720,2023-10-11,53.35
C101150,2024-07-26,149.57
C101772,2023-12-31,73.18
C100495,2025-02-17,108.61
C100881,2025-04-23,61.67
C100728,2025-09-07,105.83
C101305,2024-01-15,168.17
C100852,2025-02-21,74.52
C101647,2025-05-30,4.22
C101481,2024-01-31,162.96
C101971,2023-11-11,15.41
C100751,2023-02-04,36.39
C100965,2025-09-29,86.57
C101611,2023-12-02,27.48
C100811,2023-10-20,23.74
C100113,2024-02-11,4.56
C100307,2025-08-01,52.53
C101906,2023-09-27,44.01
C101676,2024-02-20,50.44
C101055,2023-08-04,33.63
C101210,2024-05-03,29.18
C101986,2024-11-18,48.39
C100669,2023-11-19,32.88
C101659,2023-10-24,3.88
C101505,2025-01-10,48.33
C100405,2023-04-16,143.25
C100309,2025-01-08,4.5
C101662,2023-03-11,76.0
C101273,2024-04-07,204.68
C100138,2023-02-09,1.83
C101154,2024-01-23,256.4
C100368,2023-10-02,46.32
C101495,2023-09-27,36.22
C101312,2024-12-28,63.12
C101633,2024-02-24,7.81
C100259,2023-07-03,110.88
C101429,2025-07-22,12.14
C100653,2025-01-27,159.45
C100971,2023-12-06,31.0
C101418,2023-08-08,132.22
C100764,2023-01-23,82.7
C101219,2025-01-15,74.28
C100549,2023-04-17,77.87
C100626,2023-08-27,44.41
C100102,2025-03-16,11.24
C100511,2025-10-19,14.96
C100731,2023-08-18,22.24
C100139,2023-02-08,6.84
C101945,2024-12-23,28.8
C101903,2023-07-21,66.22
C101487,2023-05-29,23.88
C100405,2025-09-01,1.12
C100705,2023-07-17,11.4
C101773,2025-02-22,87.25
C101916,2023-03-10,6.12
C100918,2023-01-23,11.91
C100876,2024-06-14,42.45
C100529,2023-01-12,13.88
C100784,2023-03-15,19.66
C100295,2023-06-03,38.56
C101769,2023-11-25,25.39
C100176,2023-08-12,103.6
C100734,2025-03-11,22.61
C101950,2023-12-02,88.66
C100982,2023-10-05,46.04
C100533,2025-08-23,214.58
C100943,2023-03-18,8.26
C101230,2024-04-27,56.37
C101995,2025-06-26,8.99
C101810,2025-03-24,4.39
C101155,2023-09-13,109.65
C101226,2024-09-24,95.61
C101139,2025-07-01,36.73
C101868,2024-09-21,37.88
C100240,2024-12-14,22.51
C100080,2024-07-25,65.59
C101252,2023-09-15,6.47
C101139,2024-07-21,12.89
C100621,2025-02-04,25.88
C100937,2023-11-14,1.99
C100520,2024-03-19,26.62
C101200,2025-05-14,31.3
C101365,2023-02-11,13.23
C101027,2024-10-10,40.17
C101676,2025-03-03,6.64
C100404,2025-08-14,101.0
C100743,2024-07-27,55.36
C100946,2025-10-20,10.88
C100692,2023-04-16,4.03
C100595,2024-02-19,104.1
C100273,2024-12-15,64.61
C101891,2023-10-27,12.15
C100429,2024-05-30,94.33
C100450,2024-12-20,36.0
C101346,2024-08-14,95.6
C100244,2024-09-30,67.67
C100508,2024-02-17,136.84
C100516,2024-04-28,119.24
C101917,2024-11-03,6.05
C101581,2024-06-30,76.18
C100265,2023-01-10,52.25
C100564,2025-03-18,14.64
C100501,2023-09-27,1.82
C101657,2023-01-17,4.36
C101680,2024-10-09,12.36
C101040,2023-02-27,46.98
C101935,2024-11-26,47.59
C100754,2024-12-17,37.24
C100882,2024-01-25,2.91
C101670,2023-08-31,33.99
